date,ticker,open,close,volume,dollar_volume,r_cc,r_co_next,r_cc_next,r_oc_next,r_oc,r_cc_lag1,auction_proxy,adv20,vol60,bench,beta_pick,beta_QQQ,r_co_next_xs,r_cc_next_xs,r_oc_next_xs,r_co_next_xsQQQ,r_cc_next_xsQQQ,r_oc_next_xsQQQ,bad_today,bad_next,flag_big_move,flag_bad_split,Flow,Gamma,Gamma_long,Gamma_inv,A_long,A_inv,n_funds,FlowRatio,GammaRatio,treated_ever,treated,year,rev_on_raw,rev_on_xs,rev_on_xsQQQ,rev_cc_raw,rev_cc_xs,rev_oc_xs,absFR,abs_r,thr,size,half_spread_bps,cost_bps,gross_pnl,net_pnl
2022-10-14,TSLA,224.00999450683594,204.99000549316406,94124500.0,19294581772.04132,-0.07545550981161053,0.02463528785620306,0.07005219876844393,0.04432495293741501,-0.08490687683620946,0.020622332969329804,1914148462.2818222,19141484622.818222,0.03320025318109519,QQQ,1.1892598308935691,1.1892598308935691,-0.003187422595515025,0.030781095623450633,0.033138272415846826,-0.003187422595515025,0.030781095623450633,0.033138272415846826,False,False,False,False,-19215783.660535406,254663757.6038037,29972996.359597895,224690761.2442058,40182703.04538524,112345380.6221029,5,-0.010038815713191136,0.1330428452243582,True,True,2022,246.35287856203058,-31.87422595515025,-31.87422595515025,700.5219876844393,307.8109562345063,331.38272415846825,0.010038815713191136,0.07545550981161053,0.0026176261630225656,500000.0,1.0,0.0,-1593.7112977575125,-1593.7112977575125
2022-10-19,PFE,43.90999984741211,43.11000061035156,23054700.0,993888131.0714722,-0.02222754676654004,0.003711627781169513,-0.004639118574169321,-0.008319866109152585,-0.01821906717924271,0.01008026125345074,84838330.24094582,848383302.4094582,0.014234196034537258,SPY,0.501503360890328,0.3710565935603849,0.004351213639667475,-0.00043389771495927487,-0.004749677914864308,0.004960067179528136,-0.00274593441529592,-0.007672944747738519,False,False,False,False,-226692.02478260663,10198697.46146951,1625204.3957295765,8573493.065739933,812602.1978647882,1428915.5109566555,2,-0.0026720472236875484,0.12021332141385402,True,True,2022,37.11627781169513,43.51213639667475,49.60067179528136,-46.39118574169321,-4.338977149592749,-47.496779148643085,0.0026720472236875484,0.02222754676654004,0.0025030266224994853,22669.202478260664,2.0,0.0,98.63854302379153,98.63854302379153
2022-10-21,PFE,43.310001373291016,44.95000076293945,36575700.0,1644077742.9050446,0.04754136807992948,0.002891807134507429,0.013125376219883966,0.010204060909238422,0.03786652823012404,-0.004639118574169321,85639852.31629372,856398523.1629372,0.014353890530296762,SPY,0.558382013470476,0.438706317472014,0.0005049651426467785,0.006292871476582646,0.005777320561268286,0.0024616723567044735,0.00829892352732823,0.0058120491941183895,False,False,False,False,500313.0531022821,10523741.181808751,1537000.0422437442,8986741.139565008,768500.0211218721,1497790.1899275014,2,0.00584205880288625,0.12288369137935236,True,True,2022,-28.918071345074292,-5.049651426467785,-24.616723567044733,-131.25376219883967,-62.92871476582646,-57.77320561268286,0.00584205880288625,0.04754136807992948,0.002454569412696479,50031.305310228214,2.0,0.0,-25.26406522278392,-25.26406522278392
2022-10-21,TSLA,206.4199981689453,214.44000244140625,75713800.0,16236067456.848145,0.03454266549727758,-0.04019770107745091,-0.014875967194030837,0.02638223925056815,0.038852845381274204,-0.0664744863679374,1861080850.723915,18610808507.23915,0.03302999235668044,QQQ,1.2209123050299944,1.2209123050299944,-0.04139475893170547,-0.02830790388448516,0.014159344495541043,-0.04139475893170547,-0.02830790388448516,0.014159344495541043,False,False,False,False,10075597.486704577,291685581.9218311,38841887.99885315,252843693.92297792,51997584.70894519,126421846.96148896,5,0.0054138418988005895,0.1567291296390334,True,True,2022,401.9770107745091,413.94758931705474,413.94758931705474,148.75967194030838,283.0790388448516,-141.59344495541043,0.0054138418988005895,0.03454266549727758,0.002454569412696479,500000.0,1.0,0.0,20697.379465852737,20697.379465852737
2022-10-25,NKE,88.02999877929688,91.72000122070312,8639900.0,792451638.5467529,0.04215442920794654,-0.010248710480744494,0.0073047176052851714,0.01773519092312137,0.041917556430479896,-0.005536683758917471,110355253.01067352,1103552530.1067352,0.02639724377186146,SPY,1.2943000274019691,1.0748082695960455,0.000847456337850756,0.017055898000878866,0.01637857408489353,0.011496268705267071,0.031054014379339676,0.019780896189028552,False,False,False,False,377311.6075900779,8950699.005525876,974251.6437414942,7976447.361784382,487125.8218707471,1329407.8936307302,2,0.0034190634092749936,0.08110804661614221,True,True,2022,102.48710480744494,-8.47456337850756,-114.9626870526707,-73.04717605285171,-170.55898000878867,-163.7857408489353,0.0034190634092749936,0.04215442920794654,0.0024733180345688196,37731.16075900779,1.0,0.0,-31.97551131968689,-31.97551131968689
2022-10-25,TSLA,210.10000610351562,222.4199981689453,96507900.0,21465286941.288757,0.05287573097725584,-0.01357793497582449,0.009981122376490958,0.02388334384200741,0.058638703986327645,-0.014875967194030837,1880449861.2473526,18804498612.473526,0.032255776513967806,QQQ,1.1668978140391275,1.1668978140391275,0.01003015345842231,0.035765258277330576,0.026104325081621988,0.01003015345842231,0.035765258277330576,0.026104325081621988,False,False,False,False,15717034.240912575,297244765.23403823,46228773.00627322,251015992.22776502,61854142.1251227,125507996.11388251,5,0.00835812459816772,0.15807109317813337,True,True,2022,135.7793497582449,-100.3015345842231,-100.3015345842231,-99.81122376490958,-357.65258277330577,-261.0432508162199,0.00835812459816772,0.05287573097725584,0.0024733180345688196,500000.0,1.0,0.0,-5015.076729211155,-5015.076729211155
2022-10-25,PYPL,86.16999816894531,89.23999786376953,18001400.0,1606444897.5448608,0.07105132608068865,-0.012774657743763074,-0.007732025157284883,0.005107884057102385,0.035627245677842145,-0.007386193090571536,107344193.0714035,1073441930.714035,0.028649528938171267,QQQ,1.2013541850099643,1.2013541850099643,0.011530534621278694,0.01881346939987664,0.0073944468348694226,0.011530534621278694,0.01881346939987664,0.0073944468348694226,False,False,False,False,343035.2934192058,4827992.837595208,1221233.9103101767,3606758.9272850305,1628311.8804135688,961802.3806093414,2,0.0031956576653478096,0.04497674908584678,True,True,2022,127.74657743763073,-115.30534621278694,-115.30534621278694,77.32025157284883,-188.1346939987664,-73.94446834869423,0.0031956576653478096,0.07105132608068865,0.0024733180345688196,34303.529341920585,1.0,0.0,-395.53803270906485,-395.53803270906485
2022-10-28,NKE,91.19999694824219,93.83000183105469,6022400.0,565081803.0273438,0.03633751966258569,-0.008845832622145777,-0.012256252311228288,-0.003440856933593861,0.028837773802833366,-0.02002384076606034,103583757.29292297,1035837572.9292297,0.026863901063983543,SPY,1.3086196297790316,1.0740375015480754,-0.00016693514875993666,-0.0028036237330999244,-0.002661960106474046,-6.164481188209933e-05,0.0002325711111780017,0.000294327482824726,False,False,False,False,303780.43245589966,8359966.097759889,1020648.5571836933,7339317.540576196,510324.27859184664,1223219.5900960327,2,0.0029327033542222596,0.08070730697785818,True,True,2022,88.45832622145777,1.6693514875993667,0.6164481188209934,122.56252311228289,28.036237330999246,26.619601064740458,0.0029327033542222596,0.03633751966258569,0.0025476021608677756,30378.043245589968,1.0,0.0,5.071163168238351,5.071163168238351
2022-11-02,TSLA,226.0399932861328,214.97999572753906,63070300.0,13558852824.534607,-0.05636033352596026,-0.016838753321845812,0.0015350350619269815,0.01868847907284077,-0.048929383680318184,0.0012306146011606955,1757017063.0942383,17570170630.942383,0.03196152905675523,QQQ,1.099625100220414,1.099625100220414,-0.005787795622406033,0.023016120887711256,0.029224491493347424,-0.005787795622406033,0.023016120887711256,0.029224491493347424,False,False,False,False,-17613542.898286056,312516654.8237872,76330391.43840711,236186263.3853801,102038587.97304559,118093131.69269004,5,-0.010024685171393436,0.17786774038120157,True,True,2022,-168.38753321845812,-57.877956224060334,-57.877956224060334,15.350350619269815,230.16120887711256,292.24491493347426,0.010024685171393436,0.05636033352596026,0.002462002284076644,500000.0,1.0,0.0,-2893.8978112030168,-2893.8978112030168
2022-11-02,NKE,93.12999725341797,90.30000305175781,7176600.0,648047001.9012451,-0.03700560632382943,-0.0036544644896076006,0.001107443685530063,0.004779374228538247,-0.030387568829830403,0.011761089940543368,77906581.96990967,779065819.6990967,0.027430955026958324,SPY,1.3164661727486973,1.073584230837339,0.008285621990256762,0.01466292535380335,0.006409554830938988,0.007134788974496592,0.022079823271266025,0.015065877136024624,False,False,False,False,-298854.56828566385,8075926.811479346,1110236.096001719,6965690.715477627,555118.0480008594,1160948.4525796045,2,-0.003836063150621757,0.1036616753973183,True,True,2022,-36.54464489607601,82.85621990256762,71.34788974496593,11.074436855300629,146.6292535380335,64.09554830938988,0.003836063150621757,0.03700560632382943,0.002462002284076644,29885.456828566385,2.0,0.0,247.61959828763875,247.61959828763875
2022-11-04,NKE,94.44999694824219,95.79000091552734,12543300.0,1201522718.4837341,0.05962401944848317,0.005428436250620727,-0.02453288423394462,-0.029799555497251773,0.014187443203618866,0.001107443685530063,73820993.85264587,738209938.5264587,0.027204335976485944,SPY,1.3049543949265527,1.0514813876481481,0.0007126633732368153,-0.03701569642843283,-0.03753862777788406,0.0011774628744396923,-0.03609352337899646,-0.037079788432840766,False,False,False,False,537519.4009409898,9015148.691970045,1076392.9095057542,7938755.782464291,538196.4547528771,1323125.9637440485,2,0.007281389383810418,0.12212174642304584,True,True,2022,-54.28436250620727,-7.126633732368153,-11.774628744396923,245.3288423394462,370.1569642843283,375.3862777788406,0.007281389383810418,0.05962401944848317,0.0024881723285341563,53751.94009409899,2.0,0.0,-38.307038945483804,-38.307038945483804
2022-11-04,TSLA,222.60000610351562,207.47000122070312,98622200.0,20461147954.388428,-0.03641259777431871,0.0056875339511179845,-0.05007952633400592,-0.055451676989599186,-0.06796947200341319,0.0015350350619269815,1698436511.1416855,16984365111.416855,0.03209378881484331,QQQ,1.0894718452840297,1.0894718452840297,0.0012829711478142452,-0.06205785615512969,-0.0629949477536917,0.0012829711478142452,-0.06205785615512969,-0.0629949477536917,False,False,False,False,-11593528.852256764,318393346.2839472,73552844.48908871,244840501.7948585,98354919.80302091,122420250.89742924,5,-0.006826000722549009,0.18746261293566038,True,True,2022,56.875339511179845,12.829711478142451,12.829711478142451,-500.7952633400592,-620.5785615512968,-629.949477536917,0.006826000722549009,0.03641259777431871,0.0024881723285341563,500000.0,1.0,0.0,641.4855739071226,641.4855739071226
2022-11-07,NKE,96.30999755859375,93.44000244140625,9094500.0,849790102.2033691,-0.02453288423394462,0.010702036884776778,0.003317593270245389,-0.0073062518378729235,-0.029799555497251773,0.05962401944848317,76100469.02842331,761004690.2842331,0.02835676724720386,SPY,1.3490267489958936,1.0913799843594174,0.006583591338004135,-0.0039608824276521695,-0.01045666409126152,0.004380318224884543,-0.004635521530951869,-0.008928252687725187,False,False,False,False,-207491.96898474754,8457707.907725506,1227206.8294507472,7230501.0782747585,613603.4147253736,1205083.5130457932,2,-0.0027265530900637404,0.1111387093365558,True,True,2022,107.02036884776777,65.83591338004135,43.803182248845424,33.17593270245389,-39.608824276521695,-104.5666409126152,0.0027265530900637404,0.02453288423394462,0.002577361374687593,20749.196898474755,2.0,0.0,136.60423297134065,136.60423297134065
2022-11-07,TSLA,208.64999389648438,197.0800018310547,93916500.0,18509063991.966248,-0.05007952633400592,-0.015526677137018274,-0.02932818513088775,-0.01401917926402807,-0.055451676989599186,-0.03641259777431871,1707145644.9605026,17071456449.605026,0.0322360404711271,QQQ,1.0392255125318628,1.0392255125318628,-0.021546295792811025,-0.036901239359429544,-0.01556366852411305,-0.021546295792811025,-0.036901239359429544,-0.01556366852411305,False,False,False,False,-16180600.72658779,323098118.3542173,71334247.84316817,251763870.5110491,95402382.01705182,125881935.25552455,5,-0.009478160679701204,0.18926218703600572,True,True,2022,-155.26677137018274,-215.46295792811026,-215.46295792811026,-293.2818513088775,-369.0123935942954,-155.63668524113052,0.009478160679701204,0.05007952633400592,0.002577361374687593,500000.0,1.0,0.0,-10773.147896405511,-10773.147896405511
2022-11-08,TSLA,194.02000427246094,191.3000030517578,128803400.0,24640090813.076782,-0.02932818513088775,-0.0027182658869077114,-0.07166757185130745,-0.069137239363677,-0.01401917926402807,-0.05007952633400592,1723968172.6401367,17239681726.401367,0.03203194716541552,QQQ,0.9679126110279691,0.9679126110279691,0.003673424424000998,-0.049331920232719484,-0.053087290905003956,0.003673424424000998,-0.049331920232719484,-0.053087290905003956,False,False,False,False,-9655029.909555767,329206524.93383616,67742149.92438544,261464375.00945073,90614439.18305182,130732187.50472537,5,-0.005600468768962111,0.19095858621895517,True,True,2022,-27.182658869077116,36.73424424000998,36.73424424000998,-716.6757185130746,-493.31920232719483,-530.8729090500395,0.005600468768962111,0.02932818513088775,0.0026196700103960314,500000.0,1.0,0.0,1836.712212000499,1836.712212000499
2022-11-09,TSLA,190.77999877929688,177.58999633789062,127062700.0,22565064427.682495,-0.07166757185130745,0.0693169537273497,0.07393437216942544,0.0043181008455732695,-0.069137239363677,-0.02932818513088775,1763801837.7055206,17638018377.055206,0.03178252530745074,QQQ,0.9368129396234413,0.9368129396234413,0.02416995048850594,0.004808526891268539,-0.018558279869241176,0.02416995048850594,0.004808526891268539,-0.018558279869241176,False,False,False,False,-23848252.198439054,332762106.7994085,66529361.33139196,266232745.46801654,89006096.63574232,133116372.73400827,5,-0.013520936246138945,0.1886618438000321,True,True,2022,693.169537273497,241.69950488505938,241.69950488505938,739.3437216942544,48.085268912685386,-185.58279869241176,0.013520936246138945,0.07166757185130745,0.0026196700103960314,500000.0,1.0,0.0,12084.97524425297,12084.97524425297
2022-11-10,NKE,96.33000183105469,99.48999786376953,9361000.0,931325870.0027466,0.0802389209166694,0.008241978650564974,0.06633825566853657,0.05762136297451925,0.0328038614413908,-0.017599982612065412,74072657.25034714,740726572.5034714,0.028341025276919927,SPY,1.3098703097665003,1.0653246049389462,0.005255155528796076,0.05366069088944786,0.04795266829437941,0.00895797929585887,0.04670855977149415,0.03726198296973995,False,False,False,False,778375.842912199,9700726.704943685,1199103.7540739053,8501622.95086978,599551.8770369526,1416937.1584782966,2,0.010508274872352459,0.13096231544870388,True,True,2022,-82.41978650564974,-52.55155528796075,-89.5797929585887,-663.3825566853657,-536.6069088944786,-479.52668294379407,0.010508274872352459,0.0802389209166694,0.0026196700103960314,77837.5842912199,2.0,0.0,-409.0486114361348,-409.0486114361348
2022-11-10,NVDA,14.800000190734863,15.75,700819000.0,11037899250.0,0.14329260137673128,0.0036190768950774554,0.03663491905300442,0.03289678615921576,0.06418917547446101,-0.05656759819364798,736665315.6512451,7366653156.512451,0.0360195685387722,SMH,1.3298046650862365,1.5726992338007253,-0.0008594320324428082,-0.006968352266995159,-0.006096654336177308,0.004676082113049559,0.007656326468269078,0.002840987968006952,False,False,False,False,3672629.8901868816,25630282.756407995,0.0,25630282.756407995,0.0,9112989.42450062,1,0.004985479582325812,0.034792302843455684,True,True,2022,-36.190768950774554,8.594320324428082,-46.76082113049559,-366.3491905300442,69.68352266995159,60.966543361773084,0.004985479582325812,0.14329260137673128,0.0026196700103960314,367262.9890186882,1.0,0.0,315.637577093352,315.637577093352
2022-11-10,TSLA,189.89999389648438,190.72000122070312,132703000.0,25309116321.990967,0.07393437216942544,-0.024748328389748164,0.027527264924482875,0.05360215710055449,0.0043181008455732695,-0.07166757185130745,1804003065.6675491,18040030656.67549,0.032845528022459235,QQQ,0.9785036340602302,0.9785036340602302,-0.024090679791225745,0.009497334251987052,0.03490200953094921,-0.024090679791225745,0.009497334251987052,0.03490200953094921,False,False,False,False,25347317.203642152,342835361.4142705,61146730.30394593,281688631.11032456,81821617.46631736,140844315.55516228,5,0.014050595415292539,0.1900414516687135,True,True,2022,247.48328389748164,240.90679791225745,240.90679791225745,-275.27264924482876,-94.97334251987053,-349.02009530949215,0.014050595415292539,0.07393437216942544,0.0026196700103960314,500000.0,1.0,0.0,12045.339895612871,12045.339895612871
2022-11-10,PYPL,84.11000061035156,86.80000305175781,20122100.0,1746598341.4077759,0.10320289024215779,-0.0032258142613127427,0.048732737304131746,0.05212670262617136,0.03198195722132935,-0.030198378923360192,131738710.8342247,1317387108.342247,0.028760748536069716,QQQ,1.080143706803352,1.080143706803352,-0.0024998537535990736,0.028829984292180907,0.031484115301493296,-0.0024998537535990736,0.028829984292180907,0.031484115301493296,False,False,False,False,497273.5259875534,4818406.973106457,1034688.4317058166,3783718.5414006403,1379584.5756077555,1008991.6110401708,2,0.0037746955533313566,0.036575482958610156,True,True,2022,32.258142613127426,24.998537535990735,24.998537535990735,-487.32737304131746,-288.2998429218091,-314.84115301493296,0.0037746955533313566,0.10320289024215779,0.0026196700103960314,49727.352598755344,1.0,0.0,124.31110905054318,124.31110905054318
2022-11-11,TSLA,186.0,195.97000122070312,114403600.0,22419673631.652832,0.027527264924482875,-0.016329014279273912,-0.02561618738169713,-0.00944134089267512,0.05360215710055449,0.07393437216942544,1829130592.919136,18291305929.19136,0.0345274251284367,QQQ,0.9997737257103894,0.9997737257103894,-0.009037871960876444,-0.01686689861044884,-0.007972482359343749,-0.009037871960876444,-0.01686689861044884,-0.007972482359343749,False,False,False,False,9022353.37824117,327760618.5355758,69622799.69141458,258137818.8441612,93169858.39099033,129068909.4220806,5,0.0049325911518664535,0.179189293429562,True,True,2022,163.29014279273912,90.37871960876444,90.37871960876444,256.1618738169713,168.6689861044884,79.72482359343749,0.0049325911518664535,0.027527264924482875,0.0026840956846211133,500000.0,1.0,0.0,4518.935980438222,4518.935980438222
2022-11-11,NKE,100.30999755859375,106.08999633789062,12597500.0,1336468728.8665771,0.06633825566853657,-0.008389160697639508,-0.016024164330816215,-0.007699596787937746,0.05762136297451925,0.0802389209166694,74549073.7143135,745490737.1431351,0.030330095647155508,SPY,1.3387339446341464,1.0703696946088281,-0.002174271543128846,-0.004635850296649931,-0.0025020429759084334,-0.0005831766274467113,-0.006657071248357783,-0.0061270192943370504,False,False,False,False,582490.6188378441,8780614.035863355,1413214.6818544017,7367399.354008954,706607.3409272009,1227899.8923348256,2,0.007813519200386861,0.11778300652684658,True,True,2022,83.89160697639508,21.74271543128846,5.831766274467113,160.24164330816214,46.35850296649931,25.020429759084333,0.007813519200386861,0.06633825566853657,0.0026840956846211133,58249.061883784416,2.0,0.0,126.64927766786357,126.64927766786357
2022-11-14,TSLA,192.77000427246094,190.9499969482422,92226600.0,17610668988.546753,-0.02561618738169713,0.025818319001631673,0.018172303095892017,-0.007453577075111184,-0.00944134089267512,0.027527264924482875,1844756052.2171936,18447560522.171936,0.03481443093718763,QQQ,1.0103336222605959,1.0103336222605959,0.0018553251351803336,0.004190803887242292,0.002296662359059766,0.0018553251351803336,0.004190803887242292,0.002296662359059766,False,False,False,False,-8249660.961704826,322048743.5846611,73989484.24807361,248059259.3365875,99023691.84637415,124029629.66829374,5,-0.0044719522409424495,0.17457524706185082,True,True,2022,258.18319001631676,18.553251351803336,18.553251351803336,181.72303095892016,41.908038872422914,22.96662359059766,0.0044719522409424495,0.02561618738169713,0.0026996015344689732,500000.0,1.0,0.0,927.6625675901668,927.6625675901668
